,id_,type_,latitude,longitude,geometry,aeroway,level,operator,ref,source,name,holding_position:type,length,surface,width,building,building:levels,layer,roof:levels,roof:shape,wheelchair,bridge,addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,aerodrome,aerodrome:type,contact:website,ele,iata,icao,internet_access,internet_access:fee,internet_access:ssid,name:en,owner,rank_aci:2016,website,wikidata,wikipedia,highway,type
641,173716568,way,39.86478467095429,-104.67093891974643,"LINESTRING (-104.662261 39.8649969, -104.6627714 39.8650003, -104.6629029 39.8650012, -104.6634179 39.8650047, -104.6639194 39.8650081, -104.6642877 39.8650106, -104.6643713 39.8650111, -104.6650197 39.8650155, -104.66512 39.8650027, -104.6651506 39.8649946, -104.6652113 39.8649785, -104.6653563 39.8649136, -104.665887 39.8647188, -104.6659693 39.864696, -104.6660486 39.864684, -104.6661292 39.8646826, -104.666238 39.8646833, -104.6687966 39.8647006, -104.6692831 39.8647038, -104.6693514 39.8647043, -104.6697756 39.8647072, -104.6702079 39.8647101, -104.6702657 39.8647105, -104.6707579 39.8647138, -104.6709144 39.8647148, -104.6712445 39.864718, -104.6717341 39.8647228, -104.672241 39.8647277, -104.675153 39.864756, -104.675432 39.8647587, -104.6757316 39.8647626, -104.6758909 39.8647646, -104.6762169 39.8647663, -104.6763742 39.8647671, -104.6767179 39.8647689, -104.677209 39.8647715, -104.6776879 39.864774, -104.6781888 39.8647767, -104.6783455 39.8647775, -104.6786682 39.8647792, -104.6788925 39.8647804, -104.6791596 39.8647845, -104.6793208 39.864787, -104.6796519 39.8647882)",taxiway,,,CN,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,173716569,way,39.87340810705203,-104.68631893156066,"LINESTRING (-104.6849717 39.8712258, -104.6850314 39.8712766, -104.6850799 39.8713253, -104.6852583 39.8715679, -104.685927 39.8724697, -104.6860029 39.8725709, -104.6862801 39.8729443, -104.6865051 39.8733352, -104.6866982 39.8737304, -104.6868484 39.874208, -104.6869182 39.8744961, -104.6869879 39.8749367, -104.6870308 39.875406, -104.687062 39.8758426)",taxiway,,,F4,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,173716570,way,39.852184691498145,-104.68497619174451,"LINESTRING (-104.6846308 39.8520477, -104.6847958 39.8520567, -104.6849363 39.8521083, -104.685068 39.8521878, -104.6851452 39.852276, -104.6851846 39.8523498, -104.6851876 39.8524682)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,173716571,way,39.8522035654269,-104.6853651583921,"LINESTRING (-104.6851876 39.8524682, -104.6852065 39.8523548, -104.6852263 39.8523013, -104.685288 39.852221, -104.6853705 39.8521472, -104.6854539 39.852099, -104.6855443 39.8520711, -104.6856517 39.8520492)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,173716572,way,39.852172814339674,-104.684280093714,"LINESTRING (-104.6846308 39.8520477, -104.6844492 39.8520665, -104.6842916 39.8521042, -104.6841714 39.852193, -104.6841045 39.8522699, -104.6840522 39.8523502, -104.6840379 39.8524384)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,173716573,way,39.85197144409986,-104.6836400079686,"LINESTRING (-104.6832296 39.8520833, -104.6837702 39.8519421, -104.6839405 39.8518813, -104.6840449 39.851842)",taxiway,,,,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,173716575,way,39.842452032923454,-104.70551554468216,"LINESTRING (-104.7263549 39.8424805, -104.7262736 39.8425261, -104.7261871 39.8425609, -104.7260879 39.8425858, -104.7259772 39.8425917, -104.7248645 39.8425841, -104.7217827 39.8425631, -104.7208198 39.8425565, -104.7183682 39.8425399, -104.7177124 39.8425354, -104.7157719 39.8425222, -104.6970796 39.8423949, -104.6958473 39.8423865, -104.6955051 39.8423842, -104.6951755 39.8423819, -104.6944752 39.8423771, -104.6939577 39.8423736, -104.6931894 39.8423684, -104.6897625 39.8423451, -104.6887487 39.8423382, -104.6857956 39.8423181, -104.6848809 39.8423149, -104.6846544 39.842315)",taxiway,,,B,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,173716576,way,39.85091013940883,-104.68472256302192,"LINESTRING (-104.6840595 39.8505988, -104.684084 39.850674, -104.6841145 39.8507386, -104.6841565 39.8508053, -104.6842132 39.8508641, -104.6842942 39.8509218, -104.6843905 39.8509664, -104.6845021 39.8509979, -104.6846158 39.8510112, -104.6847396 39.8510153, -104.6848593 39.8510101, -104.6849778 39.8509958, -104.6850913 39.8509679, -104.6851943 39.8509362, -104.6852933 39.850897, -104.6853859 39.8508457, -104.6854939 39.8507707)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,173716577,way,39.8518009056253,-104.68393894219155,"LINESTRING (-104.6837702 39.8519421, -104.6838493 39.8519021, -104.6839157 39.8518542, -104.6839615 39.8518073, -104.6840012 39.8517508, -104.6840295 39.8516903, -104.6840476 39.8516114)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,173716578,way,39.851908218485605,-104.68427354221666,"LINESTRING (-104.6840476 39.8516114, -104.6840615 39.8516926, -104.6840764 39.8517572, -104.6841019 39.8518172, -104.6841452 39.8518708, -104.6841959 39.8519179, -104.6842612 39.8519624, -104.6843382 39.8520039, -104.6844215 39.8520294, -104.6845136 39.8520431, -104.6846308 39.8520477)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,173716579,way,39.87159909798502,-104.67037434077872,"LINESTRING (-104.670373 39.8717549, -104.670373 39.8716965, -104.6703763 39.8714433)",taxiway,,,Z3,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,173716583,way,39.84527628298729,-104.69246997837732,"LINESTRING (-104.7018941 39.8407781, -104.7009032 39.8407971, -104.700466 39.8408074, -104.6999108 39.8408424, -104.6994092 39.8408919, -104.6990096 39.8409475, -104.698567 39.8410299, -104.6981995 39.8411102, -104.6979259 39.8411946, -104.697698 39.8412708, -104.6975156 39.8413388, -104.696759 39.841664, -104.6957693 39.8421011, -104.6956511 39.8421532, -104.6954023 39.8422675, -104.6951755 39.8423819, -104.6949919 39.8425057, -104.6948368 39.8426316, -104.6943904 39.8430198, -104.6932096 39.8440484, -104.687345 39.8491796, -104.6870849 39.8493847, -104.6861123 39.8502312, -104.6854939 39.8507707, -104.6846924 39.851469, -104.6842857 39.8518216, -104.6842387 39.8518667, -104.6841959 39.8519179, -104.684151 39.8519825, -104.6841152 39.8520485)",taxiway,,,B4,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,207127398,way,39.85227089428633,-104.67369134219778,"LINESTRING (-104.6851844 39.8520553, -104.6846308 39.8520477, -104.6841152 39.8520485, -104.6840425 39.8520459, -104.6837231 39.8520423, -104.6835919 39.8520439, -104.6835104 39.8520474, -104.6834665 39.8520493, -104.6833511 39.8520628, -104.6832296 39.8520833, -104.6823568 39.8522958, -104.6821633 39.8523398, -104.6820239 39.8523742, -104.6818768 39.852405, -104.681782 39.8524204, -104.6816872 39.8524222, -104.6815773 39.8524222, -104.6814586 39.8524094, -104.6677716 39.8523105, -104.6671549 39.8523061, -104.6663848 39.8523006, -104.6660141 39.852298, -104.6659236 39.8522957, -104.6658292 39.8522913, -104.6657396 39.8522779, -104.6656611 39.8522522, -104.6655902 39.8522163, -104.6655569 39.8521975, -104.6655102 39.8521711, -104.6654423 39.8521267, -104.6653782 39.8520929, -104.6653011 39.8520689, -104.6652107 39.8520529, -104.665122 39.8520504, -104.6645583 39.8520451, -104.6644417 39.852044, -104.6642513 39.8520422, -104.6640996 39.8520408, -104.663573 39.8520358, -104.6629866 39.8520302, -104.6628578 39.8520226, -104.662741 39.8519956, -104.6626203 39.851938, -104.6625398 39.8518638, -104.6624769 39.851792, -104.662442 39.8517199, -104.662419 39.8516025)",taxiway,,,AA,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,207127399,way,39.82722022151392,-104.66487013629776,"LINESTRING (-104.6653069 39.8280923, -104.66531 39.8273684, -104.6652879 39.8272469, -104.6652088 39.827089, -104.6650791 39.8270064, -104.664902 39.8269505, -104.6645689 39.8269336, -104.6638683 39.8269171)",taxiway,,,,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,207127401,way,39.82847422781106,-104.6687773559756,"LINESTRING (-104.6772112 39.8286574, -104.6771227 39.8285936, -104.6769725 39.82854, -104.6768557 39.8285202, -104.6723974 39.8284901, -104.6715932 39.8284847, -104.6710753 39.8284812, -104.6706276 39.8284781, -104.6656517 39.8284445, -104.665542 39.8284438, -104.6649493 39.8284398, -104.6646195 39.8284375, -104.6643298 39.8284356, -104.66385 39.8284323, -104.6636549 39.828431, -104.6632864 39.8284285, -104.6626923 39.8284245, -104.6621948 39.8284208, -104.66175 39.8284175, -104.661078 39.8284124, -104.6609734 39.8284227, -104.6608473 39.828468, -104.6607308 39.828532, -104.6606396 39.8286083, -104.6605845 39.8287131, -104.6605534 39.8288719)",taxiway,,,A,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,207127404,way,39.83220028640284,-104.65274327115068,"LINESTRING (-104.663811 39.831838, -104.6637964 39.8319515, -104.6637226 39.8320623, -104.6636449 39.8321365, -104.6635337 39.8322088, -104.6634497 39.8322462, -104.6633514 39.8322636, -104.6632644 39.8322736, -104.663181 39.8322724, -104.6626471 39.832265, -104.6621637 39.8322618, -104.661708 39.8322607, -104.661004 39.832259, -104.6605148 39.8322579, -104.659322 39.8322462, -104.6582734 39.8322359, -104.6443666 39.8321435, -104.6438583 39.8321401, -104.6433662 39.8321366, -104.642913 39.8321333, -104.642206 39.8321282, -104.6420933 39.8321447, -104.6419512 39.8321962, -104.641848 39.8322623, -104.6417875 39.8323301, -104.64175 39.8324393, -104.6417179 39.8325939)",taxiway,,,EA,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,207129558,way,39.870933712958994,-104.66315678670199,"LINESTRING (-104.6621954 39.870554, -104.6622285 39.8706838, -104.6622795 39.87076, -104.6623439 39.8708238, -104.6624243 39.8708752, -104.6625236 39.8709205, -104.6626346 39.8709534, -104.6627553 39.8709637, -104.6629259 39.8709452, -104.6630654 39.8708999, -104.6631915 39.8708197, -104.6632558 39.8707558, -104.6633041 39.8706735, -104.6633309 39.8706056, -104.663352 39.8705149, -104.6633578 39.8706282, -104.6634034 39.870725, -104.663457 39.8707929, -104.6635294 39.8708526, -104.6636126 39.8708979, -104.6637011 39.8709349, -104.6638003 39.8709576, -104.6639007 39.8709679, -104.6637612 39.8709822, -104.6636458 39.8710172, -104.6635375 39.8710708, -104.6634436 39.8711449, -104.6633899 39.871217, -104.6633578 39.871289, -104.6633414 39.871396, -104.6633148 39.8712828, -104.6632666 39.8711964, -104.6632102 39.8711346, -104.6631271 39.8710687, -104.6630413 39.8710173, -104.662934 39.8709823, -104.6627553 39.8709637)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,207129562,way,39.841592654172985,-104.72641325889715,"LINESTRING (-104.7259054 39.8409422, -104.726067 39.8409725, -104.7261909 39.840997, -104.7262768 39.8410382, -104.7263626 39.8410959, -104.7264484 39.8411659, -104.7265128 39.8412524, -104.7265396 39.8413801, -104.7265282 39.8418754, -104.7265216 39.8422069, -104.7265059 39.842289, -104.7264706 39.842363, -104.7264207 39.8424257, -104.7263549 39.8424805)",taxiway,,,B10,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,207129565,way,39.87658492877651,-104.61974538758984,"LINESTRING (-104.619831 39.8757044, -104.6197734 39.8757418, -104.6197183 39.8758032, -104.6196781 39.8758794, -104.6196459 39.8759885, -104.619641 39.8763299, -104.6196352 39.8768674, -104.6196566 39.8769436, -104.6196942 39.8770177, -104.6197612 39.8770898, -104.6198685 39.8771577, -104.6199746 39.8772012, -104.6201114 39.8772321, -104.6202214 39.8772474)",taxiway,,,R1,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,207129569,way,39.874796186794505,-104.65989742942163,"LINESTRING (-104.6570979 39.874886, -104.6571593 39.8748543, -104.6572439 39.8748155, -104.657339 39.8747884, -104.6574987 39.8747769, -104.6596002 39.8747911, -104.660227 39.8747954, -104.660425 39.8747967, -104.660856 39.8747996, -104.660986 39.8748005, -104.6615274 39.8748042, -104.6615596 39.8748044, -104.6621452 39.8748084, -104.6627165 39.874817)",taxiway,,,EE,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,207129571,way,39.87117836466818,-104.67237116413608,"LINESTRING (-104.6718507 39.8710279, -104.6719768 39.8710563, -104.6720921 39.8710913, -104.6721661 39.8711305, -104.6722477 39.8711942, -104.6723083 39.8712664, -104.6723539 39.8713405, -104.6723735 39.8714351, -104.6724102 39.8713302, -104.6724478 39.8712581, -104.6725095 39.8711881, -104.6725765 39.8711387, -104.6726784 39.8710873, -104.6727707 39.8710584, -104.6728887 39.8710346)",taxiway,,,,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,207130443,way,39.88236920248654,-104.68484452820546,"LINESTRING (-104.6846806 39.8965126, -104.6846868 39.8959797, -104.6846911 39.8956059, -104.6846958 39.8951977, -104.6847175 39.8933127, -104.6847218 39.8929344, -104.6847262 39.8925533, -104.6847481 39.8906559, -104.6847543 39.8901136, -104.6847556 39.8899737, -104.684758 39.8897673, -104.6847712 39.8886487, -104.6847886 39.8875915, -104.684807 39.8856568, -104.6848575 39.8811453, -104.6848627 39.8806998, -104.684867 39.880324, -104.6849064 39.8768975, -104.684924 39.8753686, -104.6849248 39.8753028, -104.6849287 39.874964, -104.6849306 39.8748031, -104.684941 39.8745852, -104.6849391 39.8744847, -104.6849488 39.8736424, -104.6849543 39.8727343, -104.6849681 39.8715387, -104.6849717 39.8712258, -104.684973 39.8711116, -104.6849777 39.8707009, -104.6849972 39.8695168, -104.6850067 39.8687322, -104.6850057 39.8686087, -104.6850125 39.868226)",taxiway,,,F,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,207309447,way,39.86034399158267,-104.69047289571837,"LINESTRING (-104.6850974 39.8603088, -104.6855756 39.8603119, -104.6871663 39.8603223, -104.6873906 39.8603238, -104.689729 39.8603391, -104.6904572 39.8603439, -104.6938234 39.8603663, -104.6943706 39.86037, -104.6949499 39.860373, -104.695322 39.8603749, -104.6958484 39.8603777)",taxiway,,,WB,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,207309451,way,39.85201659235326,-104.69108323275412,"LINESTRING (-104.6965942 39.8527045, -104.6965632 39.8524753, -104.6965083 39.8523215, -104.6963701 39.8521706, -104.6961555 39.8520635, -104.6959557 39.8520085, -104.695426 39.8520056, -104.6950358 39.8520035, -104.693876 39.8519972, -104.6920026 39.8519532, -104.6916102 39.8519477, -104.6912254 39.8519463, -104.6908413 39.851947, -104.6904847 39.8519521, -104.6897592 39.8519666, -104.6894801 39.8519723, -104.6892023 39.8519778, -104.6886596 39.8519887, -104.6885713 39.8519905, -104.6883953 39.851994, -104.6881339 39.8519993, -104.6875739 39.8520105, -104.68731 39.8520159, -104.687038 39.8520213, -104.6856517 39.8520492, -104.6851923 39.8520562, -104.6851844 39.8520553)",taxiway,,,WA,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,207418528,way,39.85141513237234,-104.68462887769766,"LINESTRING (-104.6851911 39.8521597, -104.6851844 39.8520553, -104.6851668 39.8519854, -104.6851399 39.8519179, -104.6851006 39.8518438, -104.6850511 39.8517773, -104.685 39.8517193, -104.6849351 39.8516598, -104.6848575 39.8515978, -104.6846924 39.851469, -104.6843989 39.8512399, -104.6843301 39.8511806, -104.6842719 39.8511242, -104.6842163 39.8510594, -104.6841673 39.8509883, -104.6841251 39.850913, -104.6840946 39.8508339, -104.6840753 39.8507547, -104.6840587 39.8506678)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,207830778,way,39.86008754046317,-104.66113218568138,"LINESTRING (-104.6601852 39.8596385, -104.6601954 39.8597663, -104.6602276 39.8598589, -104.6602678 39.8599434, -104.6603376 39.8600072, -104.6604207 39.8600607, -104.660505 39.8600997, -104.6606112 39.8601287, -104.6607034 39.8601388, -104.661371 39.8601442, -104.6618555 39.8601613, -104.662322 39.860166)",taxiway,,,M9,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,207830787,way,39.860891258508026,-104.68194220996897,"LINESTRING (-104.6817268 39.8645452, -104.6818042 39.8644746, -104.6818469 39.8644248, -104.6818799 39.8643636, -104.6819009 39.8643013, -104.6819086 39.8642336, -104.681913 39.8638914, -104.6819149 39.863825, -104.6819169 39.8635727, -104.6819178 39.8634886, -104.6819184 39.8634394, -104.6819221 39.8631114, -104.6819227 39.8630508, -104.6819257 39.8628515, -104.6819264 39.8627256, -104.6819277 39.862612, -104.6819315 39.8622651, -104.6819323 39.8621945, -104.6819358 39.8618768, -104.6819376 39.8617715, -104.6819424 39.86136, -104.6819448 39.8611601, -104.6819475 39.8609253, -104.6819431 39.8606947, -104.6819469 39.8603231, -104.6819467 39.8600744, -104.6819456 39.8598644, -104.6819562 39.8593746, -104.6819665 39.8589239, -104.6819754 39.8585361, -104.6819768 39.8585091, -104.6819766 39.8584515, -104.6819811 39.8580438, -104.6819821 39.8579591, -104.6819869 39.8576003, -104.6819888 39.8573689, -104.6819906 39.8572687, -104.681991 39.8571771)",taxiway,,,H,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,207832213,way,39.83949042413354,-104.66349306448213,"LINESTRING (-104.6637375 39.8381529, -104.6637192 39.8397204, -104.6637098 39.8398188, -104.6636786 39.8399076, -104.6636224 39.8399965, -104.6635983 39.8400234, -104.663545 39.8400706, -104.6634503 39.8401268, -104.6633286 39.8401709, -104.6632305 39.840189, -104.6631499 39.8402003, -104.663084 39.8402026, -104.6625592 39.8402008)",taxiway,,,L1,FAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,207930058,way,39.86818495255759,-104.68615571329397,"LINESTRING (-104.6871556 39.867846, -104.6871355 39.8679109, -104.687114 39.8679644, -104.687063 39.8680262, -104.686996 39.8680879, -104.6869102 39.8681497, -104.6867868 39.868195, -104.6866527 39.8682218, -104.6859595 39.8682282, -104.685502 39.8682265, -104.6850125 39.868226)",taxiway,,,F3,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,207930059,way,39.865474680139656,-104.68624650085569,"LINESTRING (-104.6850478 39.8654036, -104.6855308 39.8654072, -104.685991 39.8654099, -104.6866826 39.8654166, -104.6868404 39.8654343, -104.6869692 39.865494, -104.6870523 39.8655599, -104.687114 39.8656381, -104.6871462 39.8657205, -104.6871677 39.8658275, -104.6871779 39.8659417)",taxiway,,,F2,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,207930060,way,39.86053160420146,-104.67397508100167,"LINESTRING (-104.6628951 39.860169, -104.662952 39.8601697, -104.6629774 39.86017, -104.6634795 39.8601758, -104.6640108 39.8601779, -104.664351 39.8601812, -104.6645694 39.8601812, -104.6648819 39.8601937, -104.6649704 39.8602149, -104.66505 39.8602439, -104.6651233 39.8602856, -104.665205 39.8603446, -104.665285 39.8604327, -104.6653478 39.8604866, -104.6654518 39.8605422, -104.6655761 39.8605857, -104.6656886 39.8605935, -104.6686927 39.8605999, -104.6808763 39.8606843, -104.6810133 39.8606776, -104.6811564 39.8606562, -104.6812841 39.8606223, -104.6813993 39.8605751, -104.6815082 39.8605214, -104.681546 39.860499, -104.6816177 39.8604589, -104.6817301 39.8604012, -104.6818404 39.8603578, -104.6819469 39.8603231, -104.68207 39.8603046, -104.6821874 39.8602924, -104.6823091 39.8602894, -104.6824886 39.8602909, -104.6834459 39.860297, -104.683946 39.8603003, -104.6844812 39.8603043, -104.6845537 39.8603048, -104.6850974 39.8603088)",taxiway,,,BN,yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,207930061,way,39.85589825728995,-104.67374436163759,"LINESTRING (-104.6845912 39.8559767, -104.6845268 39.8559761, -104.6839966 39.8559719, -104.6834218 39.8559678, -104.682558 39.8559616, -104.682006 39.8559577, -104.6814611 39.8559538, -104.6813496 39.855953, -104.6780204 39.8559281, -104.669661 39.8558692, -104.6676528 39.8558548, -104.6670788 39.8558507, -104.6663173 39.8558452, -104.6656173 39.8558402, -104.6652585 39.8558376, -104.6644779 39.855832, -104.6643967 39.8558314, -104.6640669 39.855829, -104.6635277 39.8558252, -104.6629967 39.8558253, -104.6628975 39.8558253)",taxiway,,,AN,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,207930062,way,39.856706815336366,-104.6529599502313,"LINESTRING (-104.662358 39.8567696, -104.6618488 39.8567662, -104.661411 39.8567633, -104.6607152 39.8567586, -104.6602198 39.8567553, -104.6590392 39.8567474, -104.6583682 39.8567429, -104.6499948 39.856687, -104.6479535 39.8566734, -104.6461274 39.8566612, -104.6440796 39.8566476, -104.6435619 39.8566441)",taxiway,,,EC,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,207930063,way,39.86431483419322,-104.68620815344302,"LINESTRING (-104.6850518 39.864265, -104.6855591 39.8642671, -104.685983 39.8642689, -104.6866861 39.8642719, -104.6868324 39.8642958, -104.6869584 39.8643473, -104.6870791 39.864442, -104.6871435 39.8645449, -104.6871926 39.8646879)",taxiway,,,F1,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,207930064,way,39.87550295,-104.68507715000001,"LINESTRING (-104.6852168 39.8756927, -104.6849375 39.8753132)",taxiway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
